date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202141,TI,10 - 19,1506,altersklasse_covid19,age_group_AKL10,33644,24426,4.48,72.6,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.204,20.4
202142,TI,10 - 19,1342,altersklasse_covid19,age_group_AKL10,33644,25768,3.99,76.59,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.228,22.8
202143,TI,10 - 19,796,altersklasse_covid19,age_group_AKL10,33644,26564,2.37,78.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.217,21.7
202144,TI,10 - 19,527,altersklasse_covid19,age_group_AKL10,33644,27091,1.57,80.52,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.219,21.9
202145,TI,10 - 19,604,altersklasse_covid19,age_group_AKL10,33644,27695,1.8,82.32,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.091,9.1
202146,TI,10 - 19,498,altersklasse_covid19,age_group_AKL10,33644,28193,1.48,83.8,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.069,6.9
202147,TI,10 - 19,417,altersklasse_covid19,age_group_AKL10,33644,28610,1.24,85.04,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.063,6.3
202052,TI,20 - 29,0,altersklasse_covid19,age_group_AKL10,37290,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202053,TI,20 - 29,0,altersklasse_covid19,age_group_AKL10,37290,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202101,TI,20 - 29,500,altersklasse_covid19,age_group_AKL10,37290,500,1.34,1.34,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.073,7.3
202102,TI,20 - 29,106,altersklasse_covid19,age_group_AKL10,37290,606,0.28,1.63,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.039,3.9
202103,TI,20 - 29,4,altersklasse_covid19,age_group_AKL10,37290,610,0.01,1.64,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202104,TI,20 - 29,15,altersklasse_covid19,age_group_AKL10,37290,625,0.04,1.68,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202105,TI,20 - 29,262,altersklasse_covid19,age_group_AKL10,37290,887,0.7,2.38,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.049,4.9
202106,TI,20 - 29,368,altersklasse_covid19,age_group_AKL10,37290,1255,0.99,3.37,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.057,5.7
202107,TI,20 - 29,70,altersklasse_covid19,age_group_AKL10,37290,1325,0.19,3.55,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.05,5
202108,TI,20 - 29,13,altersklasse_covid19,age_group_AKL10,37290,1338,0.03,3.59,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.003,0.3
202109,TI,20 - 29,16,altersklasse_covid19,age_group_AKL10,37290,1354,0.04,3.63,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202110,TI,20 - 29,15,altersklasse_covid19,age_group_AKL10,37290,1369,0.04,3.67,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202111,TI,20 - 29,58,altersklasse_covid19,age_group_AKL10,37290,1427,0.16,3.83,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.013,1.3
202112,TI,20 - 29,79,altersklasse_covid19,age_group_AKL10,37290,1506,0.21,4.04,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.01,1
202113,TI,20 - 29,192,altersklasse_covid19,age_group_AKL10,37290,1698,0.51,4.55,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.022,2.1999999999999997
202114,TI,20 - 29,79,altersklasse_covid19,age_group_AKL10,37290,1777,0.21,4.77,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.01,1
202115,TI,20 - 29,94,altersklasse_covid19,age_group_AKL10,37290,1871,0.25,5.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.008,0.8
202116,TI,20 - 29,645,altersklasse_covid19,age_group_AKL10,37290,2516,1.73,6.75,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.031,3.1
202117,TI,20 - 29,1354,altersklasse_covid19,age_group_AKL10,37290,3870,3.63,10.38,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.06,6
202118,TI,20 - 29,869,altersklasse_covid19,age_group_AKL10,37290,4739,2.33,12.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.041,4.1000000000000005
202119,TI,20 - 29,535,altersklasse_covid19,age_group_AKL10,37290,5274,1.43,14.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.028,2.8000000000000003
202120,TI,20 - 29,935,altersklasse_covid19,age_group_AKL10,37290,6209,2.51,16.65,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.037,3.6999999999999997
202121,TI,20 - 29,1417,altersklasse_covid19,age_group_AKL10,37290,7626,3.8,20.45,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.057,5.7
202122,TI,20 - 29,1871,altersklasse_covid19,age_group_AKL10,37290,9497,5.02,25.47,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.067,6.7
202123,TI,20 - 29,2060,altersklasse_covid19,age_group_AKL10,37290,11557,5.52,30.99,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.094,9.4
202124,TI,20 - 29,3577,altersklasse_covid19,age_group_AKL10,37290,15134,9.59,40.58,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.14,14.000000000000002
202125,TI,20 - 29,3805,altersklasse_covid19,age_group_AKL10,37290,18939,10.2,50.79,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.182,18.2
202126,TI,20 - 29,3020,altersklasse_covid19,age_group_AKL10,37290,21959,8.1,58.89,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.151,15.1
202127,TI,20 - 29,2110,altersklasse_covid19,age_group_AKL10,37290,24069,5.66,64.55,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.166,16.6
202128,TI,20 - 29,3136,altersklasse_covid19,age_group_AKL10,37290,27205,8.41,72.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.218,21.8
202129,TI,20 - 29,3616,altersklasse_covid19,age_group_AKL10,37290,30821,9.7,82.65,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.268,26.8
202130,TI,20 - 29,2771,altersklasse_covid19,age_group_AKL10,37290,33592,7.43,90.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.253,25.3
202131,TI,20 - 29,1311,altersklasse_covid19,age_group_AKL10,37290,34903,3.52,93.6,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.223,22.3
202132,TI,20 - 29,894,altersklasse_covid19,age_group_AKL10,37290,35797,2.4,96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.211,21.099999999999998
202133,TI,20 - 29,967,altersklasse_covid19,age_group_AKL10,37290,36764,2.59,98.59,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.204,20.4
202134,TI,20 - 29,1032,altersklasse_covid19,age_group_AKL10,37290,37796,2.77,101.36,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.199,19.900000000000002
202135,TI,20 - 29,1194,altersklasse_covid19,age_group_AKL10,37290,38990,3.2,104.56,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.171,17.1
202136,TI,20 - 29,1571,altersklasse_covid19,age_group_AKL10,37290,40561,4.21,108.77,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.18,18
202137,TI,20 - 29,1846,altersklasse_covid19,age_group_AKL10,37290,42407,4.95,113.72,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.199,19.900000000000002
202138,TI,20 - 29,1314,altersklasse_covid19,age_group_AKL10,37290,43721,3.52,117.25,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.179,17.9
202139,TI,20 - 29,1089,altersklasse_covid19,age_group_AKL10,37290,44810,2.92,120.17,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.157,15.7
202140,TI,20 - 29,1190,altersklasse_covid19,age_group_AKL10,37290,46000,3.19,123.36,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.176,17.599999999999998
202141,TI,20 - 29,1336,altersklasse_covid19,age_group_AKL10,37290,47336,3.58,126.94,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.181,18.099999999999998
202142,TI,20 - 29,1078,altersklasse_covid19,age_group_AKL10,37290,48414,2.89,129.83,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.183,18.3
202143,TI,20 - 29,599,altersklasse_covid19,age_group_AKL10,37290,49013,1.61,131.44,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.163,16.3
202144,TI,20 - 29,408,altersklasse_covid19,age_group_AKL10,37290,49421,1.09,132.53,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.169,16.900000000000002
202145,TI,20 - 29,444,altersklasse_covid19,age_group_AKL10,37290,49865,1.19,133.72,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.067,6.7
202146,TI,20 - 29,348,altersklasse_covid19,age_group_AKL10,37290,50213,0.93,134.66,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.049,4.9
202147,TI,20 - 29,329,altersklasse_covid19,age_group_AKL10,37290,50542,0.88,135.54,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.05,5
202052,TI,30 - 39,0,altersklasse_covid19,age_group_AKL10,39885,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202053,TI,30 - 39,0,altersklasse_covid19,age_group_AKL10,39885,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202101,TI,30 - 39,625,altersklasse_covid19,age_group_AKL10,39885,625,1.57,1.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.091,9.1
202102,TI,30 - 39,125,altersklasse_covid19,age_group_AKL10,39885,750,0.31,1.88,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.047,4.7
202103,TI,30 - 39,4,altersklasse_covid19,age_group_AKL10,39885,754,0.01,1.89,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202104,TI,30 - 39,13,altersklasse_covid19,age_group_AKL10,39885,767,0.03,1.92,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202105,TI,30 - 39,275,altersklasse_covid19,age_group_AKL10,39885,1042,0.69,2.61,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.051,5.1
202106,TI,30 - 39,475,altersklasse_covid19,age_group_AKL10,39885,1517,1.19,3.8,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.073,7.3
202107,TI,30 - 39,98,altersklasse_covid19,age_group_AKL10,39885,1615,0.25,4.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.071,7.1
202108,TI,30 - 39,24,altersklasse_covid19,age_group_AKL10,39885,1639,0.06,4.11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.005,0.5
202109,TI,30 - 39,21,altersklasse_covid19,age_group_AKL10,39885,1660,0.05,4.16,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.003,0.3
202110,TI,30 - 39,17,altersklasse_covid19,age_group_AKL10,39885,1677,0.04,4.2,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.003,0.3
202111,TI,30 - 39,82,altersklasse_covid19,age_group_AKL10,39885,1759,0.21,4.41,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.018,1.7999999999999998
202112,TI,30 - 39,106,altersklasse_covid19,age_group_AKL10,39885,1865,0.27,4.68,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.014,1.4000000000000001
202113,TI,30 - 39,241,altersklasse_covid19,age_group_AKL10,39885,2106,0.6,5.28,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.028,2.8000000000000003
202114,TI,30 - 39,146,altersklasse_covid19,age_group_AKL10,39885,2252,0.37,5.65,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.019,1.9
202115,TI,30 - 39,137,altersklasse_covid19,age_group_AKL10,39885,2389,0.34,5.99,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.011,1.0999999999999999
202116,TI,30 - 39,1021,altersklasse_covid19,age_group_AKL10,39885,3410,2.56,8.55,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.049,4.9
202117,TI,30 - 39,1478,altersklasse_covid19,age_group_AKL10,39885,4888,3.71,12.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.065,6.5
202118,TI,30 - 39,956,altersklasse_covid19,age_group_AKL10,39885,5844,2.4,14.65,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.045,4.5
202119,TI,30 - 39,573,altersklasse_covid19,age_group_AKL10,39885,6417,1.44,16.09,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.03,3
202120,TI,30 - 39,1289,altersklasse_covid19,age_group_AKL10,39885,7706,3.23,19.32,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.051,5.1
202121,TI,30 - 39,1550,altersklasse_covid19,age_group_AKL10,39885,9256,3.89,23.21,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.063,6.3
202122,TI,30 - 39,2274,altersklasse_covid19,age_group_AKL10,39885,11530,5.7,28.91,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.082,8.200000000000001
202123,TI,30 - 39,2475,altersklasse_covid19,age_group_AKL10,39885,14005,6.21,35.11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.113,11.3
202124,TI,30 - 39,4189,altersklasse_covid19,age_group_AKL10,39885,18194,10.5,45.62,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.164,16.400000000000002
202125,TI,30 - 39,3906,altersklasse_covid19,age_group_AKL10,39885,22100,9.79,55.41,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.187,18.7
202126,TI,30 - 39,3270,altersklasse_covid19,age_group_AKL10,39885,25370,8.2,63.61,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.164,16.400000000000002
202127,TI,30 - 39,2463,altersklasse_covid19,age_group_AKL10,39885,27833,6.18,69.78,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.194,19.400000000000002
202128,TI,30 - 39,3723,altersklasse_covid19,age_group_AKL10,39885,31556,9.33,79.12,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.259,25.900000000000002
202129,TI,30 - 39,3823,altersklasse_covid19,age_group_AKL10,39885,35379,9.59,88.7,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.283,28.299999999999997
202130,TI,30 - 39,2615,altersklasse_covid19,age_group_AKL10,39885,37994,6.56,95.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.239,23.9
202131,TI,30 - 39,1407,altersklasse_covid19,age_group_AKL10,39885,39401,3.53,98.79,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.24,24
202132,TI,30 - 39,813,altersklasse_covid19,age_group_AKL10,39885,40214,2.04,100.82,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.192,19.2
202133,TI,30 - 39,968,altersklasse_covid19,age_group_AKL10,39885,41182,2.43,103.25,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.204,20.4
202134,TI,30 - 39,1032,altersklasse_covid19,age_group_AKL10,39885,42214,2.59,105.84,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.199,19.900000000000002
202135,TI,30 - 39,1210,altersklasse_covid19,age_group_AKL10,39885,43424,3.03,108.87,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.173,17.299999999999997
202136,TI,30 - 39,1575,altersklasse_covid19,age_group_AKL10,39885,44999,3.95,112.82,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.181,18.099999999999998
202137,TI,30 - 39,1731,altersklasse_covid19,age_group_AKL10,39885,46730,4.34,117.16,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.186,18.6
202138,TI,30 - 39,1485,altersklasse_covid19,age_group_AKL10,39885,48215,3.72,120.89,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.202,20.200000000000003
202139,TI,30 - 39,1190,altersklasse_covid19,age_group_AKL10,39885,49405,2.98,123.87,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.171,17.1
202140,TI,30 - 39,1248,altersklasse_covid19,age_group_AKL10,39885,50653,3.13,127,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.185,18.5
202141,TI,30 - 39,1366,altersklasse_covid19,age_group_AKL10,39885,52019,3.42,130.42,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.185,18.5
202142,TI,30 - 39,1127,altersklasse_covid19,age_group_AKL10,39885,53146,2.83,133.25,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.192,19.2
202143,TI,30 - 39,674,altersklasse_covid19,age_group_AKL10,39885,53820,1.69,134.94,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.184,18.4
202144,TI,30 - 39,466,altersklasse_covid19,age_group_AKL10,39885,54286,1.17,136.11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.193,19.3
202145,TI,30 - 39,522,altersklasse_covid19,age_group_AKL10,39885,54808,1.31,137.42,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.078,7.8
202146,TI,30 - 39,483,altersklasse_covid19,age_group_AKL10,39885,55291,1.21,138.63,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.067,6.7
202147,TI,30 - 39,366,altersklasse_covid19,age_group_AKL10,39885,55657,0.92,139.54,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.055,5.5
202052,TI,40 - 49,0,altersklasse_covid19,age_group_AKL10,49383,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202053,TI,40 - 49,1,altersklasse_covid19,age_group_AKL10,49383,1,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.5,50
202101,TI,40 - 49,826,altersklasse_covid19,age_group_AKL10,49383,827,1.67,1.67,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.12,12
202102,TI,40 - 49,207,altersklasse_covid19,age_group_AKL10,49383,1034,0.42,2.09,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.077,7.7
202103,TI,40 - 49,11,altersklasse_covid19,age_group_AKL10,49383,1045,0.02,2.12,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.004,0.4
202104,TI,40 - 49,13,altersklasse_covid19,age_group_AKL10,49383,1058,0.03,2.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202105,TI,40 - 49,375,altersklasse_covid19,age_group_AKL10,49383,1433,0.76,2.9,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.07,7.000000000000001
202106,TI,40 - 49,654,altersklasse_covid19,age_group_AKL10,49383,2087,1.32,4.23,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.101,10.100000000000001
202107,TI,40 - 49,97,altersklasse_covid19,age_group_AKL10,49383,2184,0.2,4.42,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.07,7.000000000000001
202108,TI,40 - 49,39,altersklasse_covid19,age_group_AKL10,49383,2223,0.08,4.5,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.009,0.8999999999999999
202109,TI,40 - 49,30,altersklasse_covid19,age_group_AKL10,49383,2253,0.06,4.56,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.004,0.4
202110,TI,40 - 49,12,altersklasse_covid19,age_group_AKL10,49383,2265,0.02,4.59,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202111,TI,40 - 49,92,altersklasse_covid19,age_group_AKL10,49383,2357,0.19,4.77,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.02,2
202112,TI,40 - 49,245,altersklasse_covid19,age_group_AKL10,49383,2602,0.5,5.27,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.032,3.2
202113,TI,40 - 49,458,altersklasse_covid19,age_group_AKL10,49383,3060,0.93,6.2,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.053,5.3
202114,TI,40 - 49,249,altersklasse_covid19,age_group_AKL10,49383,3309,0.5,6.7,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.033,3.3000000000000003
202115,TI,40 - 49,245,altersklasse_covid19,age_group_AKL10,49383,3554,0.5,7.2,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.021,2.1
202116,TI,40 - 49,1331,altersklasse_covid19,age_group_AKL10,49383,4885,2.7,9.89,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.063,6.3
202117,TI,40 - 49,2167,altersklasse_covid19,age_group_AKL10,49383,7052,4.39,14.28,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.095,9.5
202118,TI,40 - 49,1311,altersklasse_covid19,age_group_AKL10,49383,8363,2.65,16.93,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.061,6.1
202119,TI,40 - 49,904,altersklasse_covid19,age_group_AKL10,49383,9267,1.83,18.77,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.048,4.8
202120,TI,40 - 49,2423,altersklasse_covid19,age_group_AKL10,49383,11690,4.91,23.67,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.095,9.5
202121,TI,40 - 49,3973,altersklasse_covid19,age_group_AKL10,49383,15663,8.05,31.72,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.161,16.1
202122,TI,40 - 49,5589,altersklasse_covid19,age_group_AKL10,49383,21252,11.32,43.04,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.2,20
202123,TI,40 - 49,3198,altersklasse_covid19,age_group_AKL10,49383,24450,6.48,49.51,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.146,14.6
202124,TI,40 - 49,6224,altersklasse_covid19,age_group_AKL10,49383,30674,12.6,62.11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.243,24.3
202125,TI,40 - 49,5407,altersklasse_covid19,age_group_AKL10,49383,36081,10.95,73.06,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.259,25.900000000000002
202126,TI,40 - 49,6088,altersklasse_covid19,age_group_AKL10,49383,42169,12.33,85.39,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.305,30.5
202127,TI,40 - 49,3079,altersklasse_covid19,age_group_AKL10,49383,45248,6.23,91.63,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.243,24.3
202128,TI,40 - 49,4945,altersklasse_covid19,age_group_AKL10,49383,50193,10.01,101.64,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.343,34.300000000000004
202129,TI,40 - 49,3933,altersklasse_covid19,age_group_AKL10,49383,54126,7.96,109.6,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.292,29.2
202130,TI,40 - 49,2296,altersklasse_covid19,age_group_AKL10,49383,56422,4.65,114.25,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.21,21
202131,TI,40 - 49,1259,altersklasse_covid19,age_group_AKL10,49383,57681,2.55,116.8,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.215,21.5
202132,TI,40 - 49,755,altersklasse_covid19,age_group_AKL10,49383,58436,1.53,118.33,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.178,17.8
