date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-08-30,JU,424,73709,75606,0.58,0.38,102.57,281.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-31,JU,410,73709,76016,0.56,0.37,103.13,274.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-01,JU,461,73709,76477,0.63,0.37,103.76,274.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-02,JU,335,73709,76812,0.45,0.37,104.21,274.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-03,JU,290,73709,77102,0.39,0.37,104.6,271.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-04,JU,0,73709,77102,0,0.35,104.6,261,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-05,JU,0,73709,77102,0,0.33,104.6,245.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-06,JU,403,73709,77505,0.55,0.35,105.15,257.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-07,JU,338,73709,77843,0.46,0.35,105.61,257.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-08,JU,354,73709,78197,0.48,0.35,106.09,259.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-09,JU,419,73709,78616,0.57,0.35,106.66,259.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-10,JU,289,73709,78905,0.39,0.35,107.05,261.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-11,JU,11,73709,78916,0.01,0.37,107.06,274.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-12,JU,0,73709,78916,0,0.4,107.06,294.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-13,JU,419,73709,79335,0.57,0.42,107.63,307.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-14,JU,430,73709,79765,0.58,0.43,108.22,315.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-15,JU,494,73709,80259,0.67,0.43,108.89,314,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-16,JU,510,73709,80769,0.69,0.43,109.58,314.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-17,JU,345,73709,81114,0.47,0.42,110.05,307,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-18,JU,0,73709,81114,0,0.4,110.05,298.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-19,JU,1,73709,81115,0,0.39,110.05,289.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-20,JU,369,73709,81484,0.5,0.37,110.55,271.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-21,JU,369,73709,81853,0.5,0.36,111.05,264.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-22,JU,433,73709,82286,0.59,0.36,111.64,265.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-23,JU,385,73709,82671,0.52,0.36,112.16,265.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-24,JU,293,73709,82964,0.4,0.37,112.56,269.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-25,JU,11,73709,82975,0.01,0.38,112.57,276.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-26,JU,0,73709,82975,0,0.39,112.57,285,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-27,JU,396,73709,83371,0.54,0.38,113.11,276.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-28,JU,419,73709,83790,0.57,0.39,113.68,288.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-29,JU,491,73709,84281,0.67,0.39,114.34,286.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-30,JU,325,73709,84606,0.44,0.39,114.78,286.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-01,JU,376,73709,84982,0.51,0.36,115.29,264.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-02,JU,0,73709,84982,0,0.33,115.29,245.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-03,JU,0,73709,84982,0,0.3,115.29,219.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-04,JU,241,73709,85223,0.33,0.3,115.62,218,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-05,JU,283,73709,85506,0.38,0.28,116,203.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-06,JU,311,73709,85817,0.42,0.28,116.43,206.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-07,JU,315,73709,86132,0.43,0.28,116.85,206.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-08,JU,274,73709,86406,0.37,0.29,117.23,211.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-09,JU,22,73709,86428,0.03,0.29,117.26,216.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-10,JU,0,73709,86428,0,0.29,117.26,216.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-11,JU,276,73709,86704,0.37,0.31,117.63,226.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-12,JU,317,73709,87021,0.43,0.31,118.06,231.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-13,JU,309,73709,87330,0.42,0.31,118.48,228,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-14,JU,387,73709,87717,0.53,0.31,119,228,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-15,JU,307,73709,88024,0.42,0.31,119.42,230.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-16,JU,0,73709,88024,0,0.3,119.42,219.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-17,JU,0,73709,88024,0,0.28,119.42,205.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-18,JU,293,73709,88317,0.4,0.24,119.82,177.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-19,JU,243,73709,88560,0.33,0.22,120.15,160.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-20,JU,209,73709,88769,0.28,0.22,120.43,162.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-21,JU,192,73709,88961,0.26,0.22,120.69,162.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-22,JU,189,73709,89150,0.26,0.21,120.95,153.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-23,JU,11,73709,89161,0.01,0.21,120.96,152.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-24,JU,0,73709,89161,0,0.22,120.96,159,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-25,JU,231,73709,89392,0.31,0.19,121.28,139.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-26,JU,233,73709,89625,0.32,0.18,121.59,134.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-27,JU,257,73709,89882,0.35,0.19,121.94,136.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-28,JU,53,73709,89935,0.07,0.19,122.01,136.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-29,JU,159,73709,90094,0.22,0.16,122.23,116.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-30,JU,20,73709,90114,0.03,0.15,122.26,107,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-31,JU,0,73709,90114,0,0.1,122.26,76.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-01,JU,91,73709,90205,0.12,0.12,122.38,88,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-02,JU,169,73709,90374,0.23,0.11,122.61,79.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-03,JU,44,73709,90418,0.06,0.1,122.67,77,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-04,JU,133,73709,90551,0.18,0.1,122.85,77,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-05,JU,102,73709,90653,0.14,0.11,122.99,81,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-06,JU,0,73709,90653,0,0.11,122.99,83.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-07,JU,0,73709,90653,0,0.12,122.99,85.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-08,JU,119,73709,90772,0.16,0.12,123.15,86.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-09,JU,184,73709,90956,0.25,0.12,123.4,85.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-10,JU,61,73709,91017,0.08,0.12,123.48,86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-11,JU,142,73709,91159,0.19,0.12,123.67,86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-12,JU,93,73709,91252,0.13,0.12,123.8,86.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-13,JU,3,73709,91255,0,0.11,123.8,84.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-14,JU,0,73709,91255,0,0.17,123.8,125,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-15,JU,123,73709,91378,0.17,0.18,123.97,134.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-16,JU,168,73709,91546,0.23,0.2,124.2,145.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-17,JU,346,73709,91892,0.47,0.2,124.67,144.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-18,JU,210,73709,92102,0.28,0.2,124.95,144.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-19,JU,167,73709,92269,0.23,0.2,125.18,143.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-20,JU,0,73709,92269,0,0.21,125.18,151,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-21,JU,0,73709,92269,0,0.18,125.18,133.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-22,JU,116,73709,92385,0.16,0.19,125.34,135.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-23,JU,218,73709,92603,0.3,0.18,125.63,128.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-24,JU,225,73709,92828,0.31,0.18,125.94,128.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-25,JU,220,73709,93048,0.3,0.18,126.24,128.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-26,JU,123,73709,93171,0.17,0.18,126.4,128.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-27,JU,0,73709,93171,0,0.19,126.4,137.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-28,JU,0,73709,93171,0,0.21,126.4,155.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-29,JU,116,73709,93287,0.16,NA,126.56,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-30,JU,279,73709,93566,0.38,NA,126.94,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-12-01,JU,349,73709,93915,0.47,NA,127.41,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-21,LU,0,416347,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-22,LU,2,416347,2,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-23,LU,50,416347,52,0.01,NA,0.01,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-24,LU,167,416347,219,0.04,0.02,0.05,86.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-25,LU,0,416347,219,0,0.03,0.05,140.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-26,LU,386,416347,605,0.09,0.04,0.15,159.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-27,LU,0,416347,605,0,0.04,0.15,157.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-28,LU,376,416347,981,0.09,0.03,0.24,133.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-29,LU,138,416347,1119,0.03,0.03,0.27,133.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-30,LU,34,416347,1153,0.01,0.02,0.28,78.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-31,LU,0,416347,1153,0,0.02,0.28,78.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-01,LU,0,416347,1153,0,0.01,0.28,24.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-02,LU,0,416347,1153,0,0.02,0.28,93,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-03,LU,0,416347,1153,0,0.03,0.28,142.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-04,LU,0,416347,1153,0,0.06,0.28,257.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-05,LU,617,416347,1770,0.15,0.11,0.43,441.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-06,LU,381,416347,2151,0.09,0.12,0.52,485.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-07,LU,804,416347,2955,0.19,0.12,0.71,485.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-08,LU,1289,416347,4244,0.31,0.14,1.02,574,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-09,LU,306,416347,4550,0.07,0.15,1.09,615.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-10,LU,0,416347,4550,0,0.15,1.09,642.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-11,LU,621,416347,5171,0.15,0.14,1.24,591.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-12,LU,907,416347,6078,0.22,0.12,1.46,498.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-13,LU,572,416347,6650,0.14,0.13,1.6,536.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-14,LU,447,416347,7097,0.11,0.13,1.7,536.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-15,LU,639,416347,7736,0.15,0.11,1.86,459.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-16,LU,568,416347,8304,0.14,0.09,1.99,381.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-17,LU,0,416347,8304,0,0.09,1.99,388.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-18,LU,83,416347,8387,0.02,0.11,2.01,465.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-19,LU,361,416347,8748,0.09,0.13,2.1,552,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-20,LU,620,416347,9368,0.15,0.14,2.25,596.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-21,LU,989,416347,10357,0.24,0.14,2.49,597,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-22,LU,1243,416347,11600,0.3,0.18,2.79,749.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-23,LU,882,416347,12482,0.21,0.23,3,973.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-24,LU,1,416347,12483,0,0.24,3,1009,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-25,LU,1153,416347,13636,0.28,0.25,3.28,1033.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-26,LU,1928,416347,15564,0.46,0.28,3.74,1161.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-27,LU,867,416347,16431,0.21,0.25,3.95,1035.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-28,LU,1163,416347,17594,0.28,0.25,4.23,1035.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-29,LU,2135,416347,19729,0.51,0.26,4.74,1077.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-30,LU,0,416347,19729,0,0.23,4.74,950.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-31,LU,0,416347,19729,0,0.21,4.74,869,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-01,LU,1450,416347,21179,0.35,0.17,5.09,723.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-02,LU,1036,416347,22215,0.25,0.11,5.34,439.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-03,LU,299,416347,22514,0.07,0.11,5.41,439.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-04,LU,144,416347,22658,0.03,0.11,5.44,439.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-05,LU,146,416347,22804,0.04,0.09,5.48,364.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-06,LU,1,416347,22805,0,0.11,5.48,444.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-07,LU,1,416347,22806,0,0.12,5.48,488.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-08,LU,924,416347,23730,0.22,0.12,5.7,510.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-09,LU,1599,416347,25329,0.38,0.13,6.08,544.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-10,LU,604,416347,25933,0.15,0.15,6.23,607.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-11,LU,296,416347,26229,0.07,0.15,6.3,607.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-12,LU,388,416347,26617,0.09,0.12,6.39,482.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-13,LU,441,416347,27058,0.11,0.08,6.5,334.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-14,LU,1,416347,27059,0,0.09,6.5,368,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-15,LU,50,416347,27109,0.01,0.13,6.51,545.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-16,LU,563,416347,27672,0.14,0.19,6.65,773.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-17,LU,837,416347,28509,0.2,0.2,6.85,841,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-18,LU,1539,416347,30048,0.37,0.2,7.22,841,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-19,LU,1981,416347,32029,0.48,0.25,7.69,1023.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-20,LU,916,416347,32945,0.22,0.28,7.91,1168.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-21,LU,1,416347,32946,0,0.3,7.91,1226.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-22,LU,1325,416347,34271,0.32,0.31,8.23,1285.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-23,LU,1581,416347,35852,0.38,0.28,8.61,1149.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-24,LU,1244,416347,37096,0.3,0.27,8.91,1131,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-25,LU,1948,416347,39044,0.47,0.27,9.38,1131,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-26,LU,1034,416347,40078,0.25,0.27,9.63,1116.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-27,LU,784,416347,40862,0.19,0.26,9.81,1069.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-28,LU,1,416347,40863,0,0.29,9.81,1195.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-01,LU,1226,416347,42089,0.29,0.27,10.11,1143.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-02,LU,1251,416347,43340,0.3,0.28,10.41,1181.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-03,LU,2126,416347,45466,0.51,0.28,10.92,1173.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-04,LU,1582,416347,47048,0.38,0.28,11.3,1173.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-05,LU,1300,416347,48348,0.31,0.25,11.61,1027.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-06,LU,730,416347,49078,0.18,0.25,11.79,1029.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-07,LU,1,416347,49079,0,0.21,11.79,879.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-08,LU,204,416347,49283,0.05,0.2,11.84,825.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-09,LU,1266,416347,50549,0.3,0.19,12.14,780.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-10,LU,1075,416347,51624,0.26,0.19,12.4,773.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-11,LU,1203,416347,52827,0.29,0.19,12.69,773.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-12,LU,984,416347,53811,0.24,0.19,12.92,787.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-13,LU,683,416347,54494,0.16,0.18,13.09,752.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-14,LU,1,416347,54495,0,0.19,13.09,791.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-15,LU,301,416347,54796,0.07,0.2,13.16,845.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-16,LU,1018,416347,55814,0.24,0.23,13.41,979,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-17,LU,1350,416347,57164,0.32,0.24,13.73,985.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-18,LU,1580,416347,58744,0.38,0.24,14.11,985.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-19,LU,1920,416347,60664,0.46,0.27,14.57,1142.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-20,LU,731,416347,61395,0.18,0.29,14.75,1222.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-21,LU,0,416347,61395,0,0.32,14.75,1331.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-22,LU,1398,416347,62793,0.34,0.33,15.08,1353.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-23,LU,1581,416347,64374,0.38,0.32,15.46,1343.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-24,LU,2112,416347,66486,0.51,0.33,15.97,1381,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-25,LU,1730,416347,68216,0.42,0.33,16.38,1381,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-26,LU,1852,416347,70068,0.44,0.32,16.83,1330.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-27,LU,994,416347,71062,0.24,0.34,17.07,1399.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-28,LU,0,416347,71062,0,0.33,17.07,1380.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-29,LU,1042,416347,72104,0.25,0.34,17.32,1417.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-30,LU,2064,416347,74168,0.5,0.3,17.81,1254.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-31,LU,1981,416347,76149,0.48,0.29,18.29,1213.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-01,LU,1987,416347,78136,0.48,0.29,18.77,1213.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-02,LU,713,416347,78849,0.17,0.26,18.94,1064.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-03,LU,706,416347,79555,0.17,0.24,19.11,1005.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-04,LU,0,416347,79555,0,0.24,19.11,1005.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-05,LU,0,416347,79555,0,0.24,19.11,991.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-06,LU,1654,416347,81209,0.4,0.28,19.51,1175,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-07,LU,1979,416347,83188,0.48,0.31,19.98,1277.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-08,LU,1891,416347,85079,0.45,0.31,20.43,1277.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-09,LU,1995,416347,87074,0.48,0.33,20.91,1360.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-10,LU,1421,416347,88495,0.34,0.34,21.26,1435.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-11,LU,0,416347,88495,0,0.35,21.26,1446,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-12,LU,584,416347,89079,0.14,0.36,21.4,1489,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-13,LU,2176,416347,91255,0.52,0.36,21.92,1493.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-14,LU,2055,416347,93310,0.49,0.36,22.41,1492.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-15,LU,2192,416347,95502,0.53,0.36,22.94,1492.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-16,LU,2029,416347,97531,0.49,0.39,23.43,1616.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-17,LU,1413,416347,98944,0.34,0.41,23.76,1704.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
