sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d
unknown,all,GL,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GR,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,JU,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,LU,202032,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,NE,202032,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,NW,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,OW,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SG,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SH,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SO,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SZ,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,TG,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,TI,202032,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,UR,202032,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,-2,NA,-100,-2.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,VD,202032,0,0,NA,487,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,VS,202032,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,-1,NA,-100,-0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZG,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZH,202032,1,0,1,26,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-32,0,NA,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AG,202033,1580,83,1497,17513,5.3,1.5,2.2,0.531,53.1,348814,452.96,5020.73,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,304,87.15,23.8,2.1000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AI,202033,33,0,33,325,0,0,0.3,0.55,55.00000000000001,8361,394.69,3887.09,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,16,191.37,94.1,6.400000000000006,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AR,202033,124,5,119,1208,4,2.9,1,0.556,55.60000000000001,27883,444.72,4332.39,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,32,114.77,34.8,2.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BE,202033,2136,57,2079,24552,2.7,0.5,1.1,0.503,50.3,512300,416.94,4792.5,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,141,27.52,7.1,0.5999999999999943,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BL,202033,670,15,655,8404,2.2,0.8000000000000003,1,0.514,51.4,142767,469.3,5886.51,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,9,6.31,1.4,-2.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BS,202033,634,27,607,6588,4.3,1.0999999999999996,1.5,0.492,49.2,95621,663.03,6889.7,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,102,106.67,19.2,1.500000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,FL,202033,135,3,132,1028,2.2,2.2,0.6,0.314,31.4,19368,697.03,5307.72,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,49,253,57,-13.900000000000006,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,FR,202033,515,21,494,8285,4.1,1.2999999999999998,1.9,0.519,51.9,162985,315.98,5083.29,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,7,4.29,1.4,0.7999999999999972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GE,202033,2021,154,1867,20779,7.6,1,3.8,0.503,50.3,245320,823.82,8470.16,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-207,-84.38,-9.3,2.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GL,202033,75,4,71,774,5.3,-0.10000000000000053,1.7,0.524,52.400000000000006,20625,363.64,3752.73,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,38,184.25,102.7,12.200000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GR,202033,433,12,421,4791,2.8,1.7999999999999998,1.8,0.534,53.400000000000006,100289,431.75,4777.19,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,15,14.95,3.6,1.2000000000000028,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,JU,202033,140,1,139,2124,0.7,0.7,1.4,0.511,51.1,36474,383.84,5823.33,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-8,-21.93,-5.4,-0.7999999999999972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,LU,202033,801,35,766,9237,4.4,1.4000000000000004,1.6,0.486,48.6,207582,385.87,4449.81,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,41,19.75,5.4,-4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,NE,202033,325,13,312,5034,4,2.2,1.1,0.506,50.6,86184,377.1,5840.99,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,0,0,-3.9000000000000057,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,NW,202033,59,0,59,929,0,-2.6,0.5,0.509,50.9,22298,264.6,4166.29,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-18,-80.72,-23.4,-2.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,OW,202033,43,0,43,777,0,-3.4,1.2,0.512,51.2,19268,223.17,4032.59,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-15,-77.85,-25.9,-3.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SG,202033,1162,41,1121,12175,3.5,-0.10000000000000009,1.7,0.518,51.800000000000004,258108,450.2,4717.02,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,181,70.13,18.5,-0.8999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SH,202033,208,9,199,2077,4.3,-0.7000000000000002,2.6,0.495,49.5,41162,505.32,5045.92,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,29,70.45,16.2,0.10000000000000142,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SO,202033,635,38,597,6720,6,2.8,1.7,0.54,54,138626,458.07,4847.58,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,161,116.14,34,3.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SZ,202033,370,12,358,4256,3.2,0.40000000000000036,2.2,0.532,53.2,83109,445.2,5120.99,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,14,16.85,3.9,-2.200000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,TG,202033,597,15,582,6442,2.5,0.3999999999999999,1.2,0.494,49.4,142527,418.87,4519.85,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,29,20.35,5.1,-3.9000000000000057,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,TI,202033,515,5,510,7664,1,-0.6000000000000001,1.4,0.471,47.099999999999994,170830,301.47,4486.33,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-57,-33.37,-10,-0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,UR,202033,64,4,60,731,6.2,6.2,2.6,0.471,47.099999999999994,18768,341.01,3894.93,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,15,79.93,30.6,-11.200000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,VD,202033,2458,95,2363,31872,3.9,0.7999999999999998,1.9,0.518,51.800000000000004,400217,614.17,7963.68,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,82,20.49,3.5,0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,VS,202033,615,28,587,7712,4.6,0.8999999999999995,2,0.498,49.8,172955,355.58,4458.96,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-11,-6.36,-1.8,0.29999999999999716,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,ZG,202033,308,9,299,3930,2.9,1.4,1.8,0.552,55.2,65227,472.2,6025.11,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,35,53.66,12.8,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,ZH,202033,4696,199,4497,55704,4.2,0.6000000000000001,1.8,0.502,50.2,774299,606.48,7194.12,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,794,102.54,20.3,0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AG,202033,1395,51,1344,17150,3.7,0.40000000000000036,1.9,0.469,46.9,345258,404.05,4967.3,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,169,48.95,13.8,-2.1000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AI,202033,27,0,27,250,0,0,0,0.45,45,7932,340.39,3151.79,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,9,113.46,50,-6.399999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AR,202033,99,4,95,1106,4,4,0.9,0.444,44.4,27426,360.97,4032.67,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,17,61.98,20.7,-2.6999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BE,202033,2105,53,2052,26074,2.5,1.1,1,0.496,49.6,530832,396.55,4911.91,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,87,16.39,4.3,-0.6999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BL,202033,633,16,617,8119,2.5,1.3,0.7,0.486,48.6,148202,427.12,5478.33,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,73,49.26,13,2.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BS,202033,654,35,619,7119,5.4,3.5000000000000004,1.4,0.508,50.8,101114,646.79,7040.57,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,71,70.21,12.2,-1.500000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FL,202033,295,5,290,2820,1.7,1.7,0.3,0.686,68.60000000000001,19687,1498.45,14324.17,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,191,970.18,183.7,13.900000000000006,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FR,202033,478,20,458,8476,4.2,0.9000000000000004,1.6,0.481,48.1,162511,294.13,5215.65,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-9,-5.54,-1.8,-0.7999999999999972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202033,1999,152,1847,23042,7.6,1.5,3.1,0.497,49.7,261023,765.83,8827.57,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-442,-169.34,-18.1,-2.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202033,67,1,66,669,1.5,-4,1.6,0.469,46.9,20226,331.26,3307.62,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,12,59.33,21.8,-12.899999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GR,202033,378,4,374,4359,1.1,-0.5,1.3,0.466,46.6,99807,378.73,4367.43,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-4,-4.01,-1,-1.1999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,JU,202033,134,2,132,2184,1.5,0.8,1.7,0.489,48.9,37235,359.88,5865.45,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-3,-8.05,-2.2,0.7999999999999972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,LU,202033,847,32,815,9273,3.8,0.2999999999999998,1.5,0.514,51.4,208765,405.72,4441.84,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,163,78.08,23.8,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,NE,202033,316,14,302,5356,4.4,2.6000000000000005,1,0.492,49.2,89710,352.25,5970.35,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,45,50.17,16.6,3.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,NW,202033,57,0,57,743,0,0,0.4,0.491,49.1,21222,268.59,3501.08,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-10,-47.12,-14.9,2.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,OW,202033,41,0,41,694,0,-2.1,0.9,0.488,48.8,18840,217.62,3683.65,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-7,-37.16,-14.6,3.499999999999993,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SG,202033,1080,28,1052,12195,2.6,-0.5,1.3,0.482,48.199999999999996,256396,421.22,4756.31,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,201,78.39,22.9,0.8999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202033,212,11,201,2036,5.2,-0.2999999999999998,2.2,0.505,50.5,41945,505.42,4853.98,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,29,69.13,15.8,-0.10000000000000142,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202033,541,24,517,6480,4.4,1.2000000000000002,1.5,0.46,46,138836,389.67,4667.38,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,74,53.3,15.8,-3.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SZ,202033,325,7,318,3855,2.2,-0.8999999999999999,1.6,0.468,46.800000000000004,79048,411.14,4876.78,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,38,48.07,13.2,2.200000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,TG,202033,610,17,593,6185,2.8,0.19999999999999973,1.3,0.505,50.5,140382,434.53,4405.84,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,113,80.5,22.7,3.799999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,TI,202033,579,12,567,7828,2.1,1.1,1.3,0.529,52.900000000000006,180156,321.39,4345.12,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-50,-27.75,-7.9,0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,UR,202033,71,4,67,605,5.6,5.6,2.5,0.522,52.2,18051,393.33,3351.61,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,36,199.43,102.9,10.500000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,VD,202033,2288,106,2182,34000,4.6,1.0999999999999996,1.6,0.482,48.199999999999996,414545,551.93,8201.76,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,1,0.24,0,-0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,VS,202033,620,24,596,7897,3.9,0.6000000000000001,2.2,0.502,50.2,175548,353.18,4498.48,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-18,-10.25,-2.8,-0.29999999999999716,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,ZG,202033,250,6,244,3510,2.4,0,1.7,0.448,44.800000000000004,63567,393.29,5521.73,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,0,0,-2.999999999999993,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,ZH,202033,4656,186,4470,58066,4,0.5,1.5,0.498,49.8,779124,597.59,7452.73,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,668,85.73,16.8,-0.7000000000000028,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AG,202033,0,0,NA,10,NA,NA,10,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-1,NA,-100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AI,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AR,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BE,202033,3,0,3,10,0,NA,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,3,NA,NA,0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BL,202033,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BS,202033,0,0,NA,6,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,FL,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,FR,202033,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GE,202033,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GL,202033,1,0,1,1,0,NA,0,0.007,0.7000000000000001,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,1,NA,NA,0.7000000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GR,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,JU,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,LU,202033,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,NE,202033,1,0,1,10,0,NA,0,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,1,NA,NA,0.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,NW,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,OW,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SG,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SH,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SO,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SZ,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,TG,202033,1,0,1,1,0,NA,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,1,NA,NA,0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,TI,202033,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,UR,202033,1,1,0,3,100,NA,33.3,0.007,0.7000000000000001,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,1,NA,NA,0.7000000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,VD,202033,3,0,3,490,0,NA,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,3,NA,NA,0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,VS,202033,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZG,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZH,202033,0,0,NA,26,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-33,-1,NA,-100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AG,202034,2134,87,2047,19647,4.1,-1.2000000000000002,2.4,0.516,51.6,348814,611.79,5632.51,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-34,554,158.83,35.1,-1.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
